date,Monday,actual time,to_minutes,slot,car1,bus1,car2,bus2,car3,bus3,car4,bus4,car5,bus5,car6,bus6,car7,bus7,car8,bus8,Holiday
07/08/2107,Monday,11:00:15,660.25,4,14,25,32,55,78,63,22,46,30,52,39,52,50,65,37,58,N
07/08/2107,Monday,11:07:56,667.9333333333,4,14,25,32,55,75,63,21,46,26,52,38,52,49,65,33,51,N
07/08/2107,Monday,11:15:35,675.5833333333,4,14,25,33,51,78,59,22,46,26,52,38,52,49,65,33,51,N
07/08/2107,Monday,11:23:17,683.2833333333,4,13,25,30,45,74,63,22,40,26,47,41,52,50,61,34,51,N
07/08/2107,Monday,11:34:11,694.1833333333,4,13,34,30,51,76,63,24,40,27,39,44,52,50,61,37,61,N
07/08/2107,Monday,11:41:52,701.8666666667,4,14,25,32,55,75,63,23,40,27,39,43,52,51,69,38,60,N
07/08/2107,Monday,11:49:33,709.55,4,13,25,30,55,78,59,22,48,30,39,42,52,51,75,36,60,N
07/08/2107,Monday,11:57:13,717.2166666667,4,13,34,30,44,75,53,23,46,29,47,45,52,51,113,37,51,N
21/08/2017,Monday,11:00:47,660.7833333333,4,20,25,31,55,80,63,44,44,43,49,42,52,49,65,34,58,N
21/08/2017,Monday,11:08:28,668.4666666667,4,22,25,31,55,82,64,43,44,42,49,41,52,49,65,33,51,N
21/08/2017,Monday,11:16:07,676.1166666667,4,20,25,31,51,82,59,43,44,43,49,35,52,51,65,32,51,N
21/08/2017,Monday,11:23:47,683.7833333333,4,19,25,31,45,83,63,44,37,42,45,34,52,49,61,33,51,N
21/08/2017,Monday,11:31:27,691.45,4,16,34,31,45,83,55,43,37,36,37,32,52,49,61,32,50,N
21/08/2017,Monday,11:39:06,699.1,4,18,34,30,55,85,63,42,37,38,49,31,52,49,69,33,61,N
21/08/2017,Monday,11:46:46,706.7666666667,4,17,25,32,55,83,63,42,44,40,37,31,52,48,75,33,60,N
21/08/2017,Monday,11:54:26,714.4333333333,4,17,25,31,51,83,59,41,44,38,45,34,52,46,113,35,51,N
28/08/2017,Monday,11:03:29,663.4833333333,4,24,26,35,52,74,63,32,44,41,50,32,52,53,58,34,51,N
28/08/2017,Monday,11:16:22,676.3666666667,4,31,26,34,51,76,59,36,44,38,50,31,52,54,56,36,51,N
28/08/2017,Monday,11:24:01,684.0166666667,4,26,26,34,45,69,63,36,37,39,46,31,52,55,56,34,51,N
28/08/2017,Monday,11:31:39,691.65,4,26,35,34,45,67,55,30,37,38,50,32,52,53,61,35,50,N
28/08/2017,Monday,11:39:22,699.3666666667,4,24,35,37,56,67,63,31,37,36,50,31,52,53,58,34,61,N
28/08/2017,Monday,11:47:05,707.0833333333,4,26,26,36,56,71,63,34,44,37,46,29,52,51,58,35,60,N
28/08/2017,Monday,11:54:45,714.75,4,26,26,36,51,72,59,36,44,35,46,31,52,54,64,35,51,N
11/09/2017,Monday,11:06:31,666.5166666667,4,22,26,31,56,68,69,22,44,38,50,40,52,53,58,33,51,N
11/09/2017,Monday,11:14:11,674.1833333333,4,22,26,31,51,67,64,23,44,33,50,37,52,52,56,38,51,N
11/09/2017,Monday,11:21:52,681.8666666667,4,23,26,33,45,71,64,22,44,33,46,35,52,51,56,35,51,N
11/09/2017,Monday,11:29:33,689.55,4,24,36,31,45,66,69,22,37,31,46,37,52,50,61,35,50,N
11/09/2017,Monday,11:37:12,697.2,4,23,35,32,56,73,69,22,37,33,50,37,52,51,58,35,61,N
11/09/2017,Monday,11:44:53,704.8833333333,4,24,26,31,56,69,69,22,44,32,46,40,52,52,58,34,60,N
11/09/2017,Monday,11:52:35,712.5833333333,4,22,26,30,51,67,64,22,44,33,46,38,52,52,58,33,51,N
18/09/2017,Monday,11:07:09,667.15,4,23,22,31,44,69,69,21,40,28,43,41,52,48,94,33,51,N
18/09/2017,Monday,11:17:13,677.2166666667,4,19,22,31,44,72,64,21,40,29,43,40,52,48,59,33,51,N
18/09/2017,Monday,11:25:02,685.0333333333,4,20,23,31,40,74,69,21,40,28,40,36,52,49,59,32,50,N
18/09/2017,Monday,11:32:53,692.8833333333,4,19,22,32,40,73,69,21,40,30,43,36,52,49,94,33,50,N
18/09/2017,Monday,11:40:48,700.8,4,18,22,30,44,73,69,21,40,31,40,36,52,51,61,34,60,N
18/09/2017,Monday,11:48:46,708.7666666667,4,18,26,30,44,76,64,21,40,30,40,33,52,52,61,32,60,N
18/09/2017,Monday,11:58:57,718.95,4,20,24,31,45,69,69,21,40,31,40,32,52,51,94,33,51,N
08/08/2017,Tuesday,11:02:43,662.7166666667,4,20,25,30,52,76,63,22,46,32,52,38,52,50,65,34,58,N
08/08/2017,Tuesday,11:10:22,670.3666666667,4,18,25,30,55,77,59,22,46,29,52,35,52,49,65,34,51,N
08/08/2017,Tuesday,11:18:01,678.0166666667,4,18,25,29,45,76,59,22,46,27,47,37,52,50,61,33,51,N
08/08/2017,Tuesday,11:25:40,685.6666666667,4,19,25,31,45,80,63,22,40,26,47,36,52,52,61,37,50,N
08/08/2017,Tuesday,11:33:17,693.2833333333,4,21,34,31,51,79,63,22,40,26,39,36,52,54,61,35,61,N
08/08/2017,Tuesday,11:40:56,700.9333333333,4,20,25,29,55,78,63,21,40,26,39,38,52,55,69,35,60,N
08/08/2017,Tuesday,11:48:35,708.5833333333,4,18,25,29,55,77,59,21,48,25,39,35,52,55,75,33,60,N
08/08/2017,Tuesday,11:56:13,716.2166666667,4,19,25,30,51,79,53,21,46,26,47,37,52,58,113,36,51,N
22/08/2017,Tuesday,11:11:53,671.8833333333,4,21,25,32,51,79,59,23,44,31,49,36,52,50,65,36,51,N
22/08/2017,Tuesday,11:19:48,679.8,4,19,25,32,45,87,59,24,44,32,49,34,52,50,61,36,51,N
22/08/2017,Tuesday,11:27:44,687.7333333333,4,18,25,31,45,87,63,22,37,31,45,36,52,49,61,33,50,N
22/08/2017,Tuesday,11:35:39,695.65,4,17,34,30,51,89,63,22,37,29,37,33,52,50,61,36,61,N
22/08/2017,Tuesday,11:43:28,703.4666666667,4,18,25,31,55,85,63,21,44,28,37,33,52,49,75,35,60,N
22/08/2017,Tuesday,11:56:12,716.2,4,17,25,31,51,85,53,21,44,29,45,32,52,49,113,35,51,N
29/08/2017,Tuesday,11:03:52,663.8666666667,4,19,26,35,52,81,63,24,46,39,52,42,52,53,58,36,51,N
29/08/2017,Tuesday,11:11:31,671.5166666667,4,17,26,34,56,80,59,23,46,36,52,36,52,54,56,34,51,N
29/08/2017,Tuesday,11:19:11,679.1833333333,4,17,26,32,45,83,59,22,46,37,48,44,52,53,56,35,51,N
29/08/2017,Tuesday,11:26:50,686.8333333333,4,16,26,33,45,84,63,23,40,34,48,41,52,54,61,36,50,N
29/08/2017,Tuesday,11:34:30,694.5,4,15,35,32,51,83,63,23,40,32,52,39,52,54,61,35,61,N
29/08/2017,Tuesday,11:42:09,702.15,4,17,26,33,55,85,63,22,40,32,48,39,52,55,58,35,60,N
29/08/2017,Tuesday,11:49:49,709.8166666667,4,17,26,32,56,78,59,23,49,32,48,38,52,54,58,35,60,N
29/08/2017,Tuesday,11:57:29,717.4833333333,4,17,35,33,45,78,53,22,46,33,48,41,52,53,64,34,51,N
12/09/2017,Tuesday,11:02:54,662.9,4,18,26,32,52,79,59,27,44,37,50,33,52,55,58,33,51,N
12/09/2017,Tuesday,11:15:34,675.5666666667,4,20,26,30,51,80,64,25,44,37,50,34,52,56,56,33,51,N
12/09/2017,Tuesday,11:23:15,683.25,4,20,26,31,45,81,64,23,37,32,46,34,52,55,56,33,51,N
12/09/2017,Tuesday,11:30:56,690.9333333333,4,20,35,30,45,78,69,23,37,34,50,34,52,56,61,33,50,N
12/09/2017,Tuesday,11:38:36,698.6,4,18,35,30,56,78,69,22,37,35,50,35,52,56,58,32,61,N
12/09/2017,Tuesday,11:46:18,706.3,4,19,26,30,56,77,69,22,44,32,46,33,52,58,58,34,60,N
12/09/2017,Tuesday,11:53:59,713.9833333333,4,17,26,30,51,74,64,22,44,31,46,33,52,58,64,33,51,N
19/09/2017,Tuesday,11:00:54,660.9,4,14,22,32,43,60,59,23,40,37,43,34,52,51,94,31,58,N
19/09/2017,Tuesday,11:11:00,671,4,13,22,33,40,61,69,22,40,34,43,33,52,50,89,31,51,N
19/09/2017,Tuesday,11:18:40,678.6666666667,4,13,25,33,44,59,64,22,40,34,43,32,52,50,59,33,51,N
19/09/2017,Tuesday,11:26:33,686.55,4,15,22,32,40,63,69,22,40,32,40,33,52,51,94,32,50,N
19/09/2017,Tuesday,11:36:34,696.5666666667,4,17,22,31,44,62,69,22,40,30,43,31,52,51,94,32,61,N
19/09/2017,Tuesday,11:44:27,704.45,4,16,22,34,44,63,69,22,40,31,40,31,52,51,61,33,60,N
19/09/2017,Tuesday,11:52:12,712.2,4,16,27,35,40,68,64,22,40,29,40,32,52,52,61,33,51,N
09/08/2017,Wednesday,11:01:17,661.2833333333,4,17,25,31,55,60,63,23,46,27,52,44,52,48,65,37,58,N
09/08/2017,Wednesday,11:08:55,668.9166666667,4,17,25,30,55,64,64,23,46,27,52,40,52,47,65,35,51,N
09/08/2017,Wednesday,11:16:34,676.5666666667,4,16,25,33,51,62,59,23,46,27,52,40,52,48,65,37,51,N
09/08/2017,Wednesday,11:24:13,684.2166666667,4,13,25,31,45,64,63,23,40,27,47,40,52,49,61,38,51,N
09/08/2017,Wednesday,11:31:52,691.8666666667,4,15,34,31,44,64,55,22,40,27,39,42,52,47,61,38,50,N
09/08/2017,Wednesday,11:39:40,699.6666666667,4,15,34,31,55,62,63,22,40,25,39,47,52,48,69,36,61,N
09/08/2017,Wednesday,11:47:18,707.3,4,14,25,31,55,63,63,22,48,26,39,44,52,48,75,35,60,N
09/08/2017,Wednesday,11:54:58,714.9666666667,4,13,25,30,51,60,59,22,46,28,47,44,52,47,113,35,51,N
16/08/2017,Wednesday,11:06:28,666.4666666667,4,17,25,31,55,81,63,23,44,29,49,35,52,48,65,35,51,N
16/08/2017,Wednesday,11:14:10,674.1666666667,4,19,25,31,51,80,59,21,44,28,49,36,52,48,65,34,51,N
16/08/2017,Wednesday,11:22:05,682.0833333333,4,17,25,30,45,81,59,21,44,27,45,34,52,47,61,36,51,N
16/08/2017,Wednesday,11:29:46,689.7666666667,4,18,36,31,45,78,55,21,37,27,45,32,52,47,61,37,50,N
16/08/2017,Wednesday,11:37:31,697.5166666667,4,19,34,30,55,75,63,21,37,27,49,33,52,49,69,39,61,N
16/08/2017,Wednesday,11:45:10,705.1666666667,4,20,25,30,55,75,63,21,44,29,37,34,52,50,75,36,60,N
16/08/2017,Wednesday,11:52:49,712.8166666667,4,17,25,29,51,75,59,21,44,28,45,35,52,49,77,37,51,N
23/08/2017,Wednesday,11:00:45,660.75,4,15,25,32,55,76,63,37,44,41,49,29,52,50,65,35,58,N
23/08/2017,Wednesday,11:08:25,668.4166666667,4,14,25,32,55,78,64,33,44,39,49,30,52,48,65,34,51,N
23/08/2017,Wednesday,11:16:07,676.1166666667,4,16,25,32,51,82,59,26,44,33,49,32,52,47,65,33,51,N
23/08/2017,Wednesday,11:23:47,683.7833333333,4,18,25,32,45,83,63,27,37,41,45,30,52,49,61,39,51,N
23/08/2017,Wednesday,11:31:26,691.4333333333,4,19,34,33,45,79,55,23,37,39,37,29,52,48,61,40,50,N
23/08/2017,Wednesday,11:39:06,699.1,4,22,34,34,55,83,63,22,37,38,49,28,52,49,69,42,61,N
23/08/2017,Wednesday,11:46:45,706.75,4,20,25,33,55,77,63,22,44,39,37,28,52,49,75,37,60,N
23/08/2017,Wednesday,11:54:28,714.4666666667,4,22,25,35,51,77,59,22,44,31,45,35,52,50,113,37,51,N
30/08/2017,Wednesday,11:02:50,662.8333333333,4,14,26,29,52,45,63,22,46,28,52,33,52,48,58,35,51,N
30/08/2017,Wednesday,11:10:29,670.4833333333,4,13,26,29,56,45,59,22,46,27,52,33,52,49,56,34,51,N
30/08/2017,Wednesday,11:18:08,678.1333333333,4,12,26,30,45,46,59,22,46,25,48,34,52,49,56,33,51,N
30/08/2017,Wednesday,11:25:46,685.7666666667,4,13,26,30,45,46,63,23,40,26,48,37,52,50,61,35,50,N
30/08/2017,Wednesday,11:33:26,693.4333333333,4,14,35,30,51,47,63,22,40,27,52,35,52,50,61,35,61,N
30/08/2017,Wednesday,11:41:07,701.1166666667,4,15,26,31,56,47,63,22,40,28,48,31,52,51,58,35,60,N
30/08/2017,Wednesday,11:48:50,708.8333333333,4,15,26,31,56,47,59,22,49,30,48,31,52,51,58,35,60,N
30/08/2017,Wednesday,11:56:30,716.5,4,17,35,31,51,48,53,22,46,28,48,31,52,52,64,36,51,N
13/09/2017,Wednesday,11:00:07,660.1166666667,4,19,26,31,56,79,59,22,46,29,52,31,52,55,58,36,58,N
13/09/2017,Wednesday,11:03:11,663.1833333333,4,18,26,31,52,79,69,23,46,29,52,31,52,55,58,33,51,N
13/09/2017,Wednesday,11:06:15,666.25,4,15,26,31,56,82,69,24,46,27,52,32,52,54,58,35,51,N
13/09/2017,Wednesday,11:09:19,669.3166666667,4,17,26,32,56,76,69,23,46,28,52,31,52,54,56,33,51,N
13/09/2017,Wednesday,11:12:23,672.3833333333,4,17,26,32,51,78,64,22,46,26,52,31,52,53,56,32,51,N
13/09/2017,Wednesday,11:15:27,675.45,4,18,26,32,51,77,64,22,46,25,52,31,52,53,56,33,51,N
13/09/2017,Wednesday,11:18:31,678.5166666667,4,15,26,33,45,75,64,22,46,27,48,32,52,53,56,33,51,N
13/09/2017,Wednesday,11:21:34,681.5666666667,4,17,26,33,45,76,64,22,46,26,48,33,52,52,56,34,51,N
13/09/2017,Wednesday,11:24:38,684.6333333333,4,15,26,32,45,76,69,21,40,25,48,35,52,53,56,33,51,N
13/09/2017,Wednesday,11:27:42,687.7,4,16,26,32,45,76,69,23,40,25,52,34,52,54,61,33,50,N
20/09/2017,Wednesday,11:03:18,663.3,4,21,26,32,43,50,69,26,40,43,43,28,52,52,94,33,51,N
20/09/2017,Wednesday,11:13:37,673.6166666667,4,23,22,32,40,50,64,24,40,38,43,32,52,56,59,32,51,N
20/09/2017,Wednesday,11:21:28,681.4666666667,4,20,25,32,40,53,64,25,40,40,40,32,52,54,59,32,51,N
20/09/2017,Wednesday,11:41:39,701.65,4,20,22,31,44,53,69,25,40,41,40,32,52,55,61,33,60,N
20/09/2017,Wednesday,11:49:26,709.4333333333,4,17,27,32,44,53,64,23,40,37,40,32,52,56,61,32,60,N
10/08/2017,Thursday,11:07:04,667.0666666667,4,15,25,32,55,79,63,22,44,30,49,33,52,46,65,34,51,N
10/08/2017,Thursday,11:14:43,674.7166666667,4,17,25,31,51,80,59,22,44,30,49,34,52,45,65,34,51,N
10/08/2017,Thursday,11:22:22,682.3666666667,4,16,25,31,45,79,59,21,44,26,45,35,52,45,61,35,51,N
10/08/2017,Thursday,11:30:00,690,4,17,36,31,45,75,55,21,37,26,45,35,52,47,61,36,50,N
10/08/2017,Thursday,11:37:38,697.6333333333,4,17,34,31,55,77,63,21,37,26,49,34,52,47,69,36,61,N
10/08/2017,Thursday,11:45:18,705.3,4,19,25,31,55,78,63,21,44,27,37,36,52,47,75,37,60,N
10/08/2017,Thursday,11:52:57,712.95,4,18,25,30,51,78,59,21,44,26,45,37,52,47,77,35,51,N
17/08/2017,Thursday,11:02:34,662.5666666667,4,14,25,29,52,73,63,30,46,32,52,33,52,49,65,34,58,N
17/08/2017,Thursday,11:10:13,670.2166666667,4,14,25,30,55,74,59,29,46,33,52,32,52,48,65,36,51,N
17/08/2017,Thursday,11:17:52,677.8666666667,4,12,25,29,45,74,59,32,46,38,47,37,52,47,61,37,51,N
17/08/2017,Thursday,11:25:31,685.5166666667,4,13,25,29,45,74,63,35,40,38,47,40,52,47,61,37,50,N
17/08/2017,Thursday,11:33:10,693.1666666667,4,13,34,30,51,73,63,36,40,35,39,37,52,47,61,38,50,N
17/08/2017,Thursday,11:40:48,700.8,4,14,25,30,55,73,63,38,40,34,39,36,52,48,69,38,60,N
17/08/2017,Thursday,11:48:28,708.4666666667,4,14,25,30,55,72,59,40,48,40,39,36,52,47,75,38,60,N
17/08/2017,Thursday,11:56:12,716.2,4,13,25,30,51,72,53,32,46,34,47,36,52,46,113,35,51,N
24/08/2017,Thursday,11:02:24,662.4,4,23,26,32,52,74,63,28,44,34,50,30,52,47,58,37,58,N
24/08/2017,Thursday,11:10:04,670.0666666667,4,19,26,34,56,71,59,29,44,32,50,28,52,47,56,38,51,N
24/08/2017,Thursday,11:17:46,677.7666666667,4,18,26,33,45,72,59,25,44,31,50,28,52,48,56,36,51,N
24/08/2017,Thursday,11:25:26,685.4333333333,4,16,26,32,45,68,63,26,37,28,46,29,52,47,61,36,50,N
24/08/2017,Thursday,11:33:06,693.1,4,15,35,32,51,68,63,24,37,26,50,29,52,47,61,36,50,N
24/08/2017,Thursday,11:40:46,700.7666666667,4,17,26,31,56,70,63,23,37,26,46,29,52,46,58,36,60,N
24/08/2017,Thursday,11:48:25,708.4166666667,4,17,26,31,56,68,59,22,44,28,46,29,52,47,58,34,60,N
24/08/2017,Thursday,11:56:04,716.0666666667,4,18,35,31,51,69,59,21,44,30,46,31,52,46,64,35,51,N
14/09/2017,Thursday,11:43:31,703.5166666667,4,19,26,30,56,73,69,21,44,27,46,34,52,52,64,32,60,N
14/09/2017,Thursday,11:51:05,711.0833333333,4,17,26,31,56,72,64,21,44,27,46,36,52,53,62,35,60,N
14/09/2017,Thursday,11:58:39,718.65,4,17,35,30,45,69,69,20,44,25,46,36,52,50,64,35,51,N
01/09/2017,Friday,11:09:02,669.0333333333,4,20,26,29,56,76,64,22,46,28,52,32,52,48,56,34,51,N
01/09/2017,Friday,11:16:42,676.7,4,15,26,30,51,74,59,22,46,26,52,34,52,47,56,35,51,N
01/09/2017,Friday,11:29:22,689.3666666667,4,16,36,30,45,74,55,22,40,25,52,35,52,49,61,34,50,N
01/09/2017,Friday,11:37:01,697.0166666667,4,16,35,30,51,75,63,21,40,25,52,36,52,53,40,34,61,N
01/09/2017,Friday,11:44:41,704.6833333333,4,16,26,30,56,74,63,21,49,25,48,44,52,51,58,35,60,N
01/09/2017,Friday,11:52:21,712.35,4,16,26,30,51,74,59,22,49,26,48,38,52,50,58,33,51,N
08/09/2017,Friday,11:06:08,666.1333333333,4,18,26,32,56,66,63,24,46,28,52,37,52,48,58,35,51,N
08/09/2017,Friday,11:13:47,673.7833333333,4,18,26,30,51,67,59,23,46,26,52,38,52,49,56,34,51,N
08/09/2017,Friday,11:21:26,681.4333333333,4,15,26,31,45,70,59,22,46,25,48,39,52,48,56,34,51,N
08/09/2017,Friday,11:29:05,689.0833333333,4,16,36,31,45,66,55,23,40,26,52,38,52,49,61,32,50,N
08/09/2017,Friday,11:36:45,696.75,4,16,35,30,51,65,63,22,40,28,52,38,52,50,58,34,61,N
08/09/2017,Friday,11:44:25,704.4166666667,4,16,26,31,56,72,63,21,49,27,48,39,52,52,58,33,60,N
08/09/2017,Friday,11:52:05,712.0833333333,4,19,26,32,51,65,59,21,49,27,48,37,52,55,58,32,51,N
08/09/2017,Friday,11:59:45,719.75,4,16,35,30,45,64,64,21,46,28,52,37,52,52,64,35,51,N
15/09/2017,Friday,11:05:29,665.4833333333,4,18,26,30,52,81,69,21,44,28,50,38,52,50,64,31,51,N
15/09/2017,Friday,11:13:08,673.1333333333,4,23,26,31,51,81,64,22,44,29,50,34,52,52,64,32,51,N
15/09/2017,Friday,11:21:16,681.2666666667,4,17,26,29,45,85,64,21,44,28,46,35,52,51,59,32,51,N
15/09/2017,Friday,11:28:56,688.9333333333,4,19,36,29,45,82,69,21,37,27,46,41,52,51,64,32,50,N
15/09/2017,Friday,11:36:36,696.6,4,18,35,29,51,77,69,22,37,28,50,39,52,52,64,32,61,N
15/09/2017,Friday,11:54:18,714.3,4,16,26,30,51,77,64,21,44,27,46,39,52,54,62,33,51,N
19/08/2017,Saturday,11:02:55,662.9166666667,4,15,25,30,52,75,63,21,44,24,49,39,52,47,65,34,51,N
19/08/2017,Saturday,11:10:35,670.5833333333,4,15,25,31,55,80,59,21,44,24,49,36,52,47,65,35,51,N
19/08/2017,Saturday,11:18:14,678.2333333333,4,15,25,32,45,76,59,21,44,24,49,39,52,47,61,34,51,N
19/08/2017,Saturday,11:25:53,685.8833333333,4,15,25,31,45,80,63,21,37,24,45,39,52,49,61,35,50,N
19/08/2017,Saturday,11:33:33,693.55,4,15,34,31,51,76,63,21,37,25,37,40,52,46,61,36,61,N
19/08/2017,Saturday,11:41:11,701.1833333333,4,15,25,31,55,80,63,21,37,25,37,38,52,45,69,35,60,N
19/08/2017,Saturday,11:48:50,708.8333333333,4,15,25,32,55,80,59,21,44,26,37,39,52,47,75,36,60,N
19/08/2017,Saturday,11:56:30,716.5,4,15,34,33,51,78,53,21,44,25,45,39,52,47,113,38,51,N
26/08/2017,Saturday,11:01:13,661.2166666667,4,12,26,28,56,50,63,19,44,22,50,32,52,47,58,33,58,N
26/08/2017,Saturday,11:08:52,668.8666666667,4,12,26,28,56,53,64,20,44,21,50,33,52,48,56,33,51,N
26/08/2017,Saturday,11:16:32,676.5333333333,4,13,26,28,51,53,59,20,44,21,50,35,52,48,56,34,51,N
26/08/2017,Saturday,11:24:11,684.1833333333,4,11,26,28,45,57,63,20,37,21,46,38,52,50,56,35,51,N
26/08/2017,Saturday,11:31:50,691.8333333333,4,13,35,29,45,59,55,20,37,22,50,37,52,53,61,36,50,N
26/08/2017,Saturday,11:39:29,699.4833333333,4,12,35,31,56,62,63,19,37,22,50,35,52,50,58,32,61,N
26/08/2017,Saturday,11:47:19,707.3166666667,4,13,26,29,56,65,63,20,44,23,46,35,52,50,58,34,60,N
26/08/2017,Saturday,11:55:09,715.15,4,12,26,29,51,65,59,20,44,23,46,34,52,50,64,34,51,N
09/09/2017,Saturday,11:02:38,662.6333333333,4,13,26,30,52,61,69,21,46,21,52,27,52,53,58,32,58,N
09/09/2017,Saturday,11:10:21,670.35,4,14,26,30,56,72,69,22,46,21,52,29,52,50,56,32,51,N
09/09/2017,Saturday,11:18:47,678.7833333333,4,14,26,30,45,68,64,21,46,21,48,32,52,48,56,35,51,N
09/09/2017,Saturday,11:26:27,686.45,4,13,26,30,45,74,69,22,40,22,48,33,52,49,61,33,50,N
09/09/2017,Saturday,11:39:31,699.5166666667,4,12,35,29,56,71,69,22,40,21,48,36,52,49,58,36,61,N
16/09/2017,Saturday,11:21:19,681.3166666667,4,14,26,29,45,75,64,23,44,24,46,34,52,51,59,36,51,N
16/09/2017,Saturday,11:28:57,688.95,4,15,36,30,45,78,69,21,37,24,46,37,52,52,94,35,50,N
16/09/2017,Saturday,11:38:51,698.85,4,15,35,30,56,79,69,22,37,24,50,38,52,52,94,33,61,N
16/09/2017,Saturday,11:46:36,706.6,4,15,26,30,56,80,69,21,44,24,46,39,52,51,61,34,60,N
16/09/2017,Saturday,11:54:16,714.2666666667,4,14,26,31,51,82,64,21,44,22,46,39,52,51,89,33,51,N
23/09/2017,Saturday,11:03:59,663.9833333333,,12,26,29,43,65,69,20,42,21,46,32,66,57,64,37,51,N
23/09/2017,Saturday,11:11:40,671.6666666667,,14,22,29,40,69,64,20,42,21,46,30,66,61,64,36,51,N
23/09/2017,Saturday,11:19:20,679.3333333333,,12,25,30,44,73,64,20,42,21,42,32,66,60,59,34,51,N
23/09/2017,Saturday,11:26:55,686.9166666667,,12,22,30,40,72,69,21,42,21,46,33,66,61,64,33,50,N
23/09/2017,Saturday,11:34:35,694.5833333333,,14,22,29,40,74,69,21,42,21,46,32,66,61,64,35,61,N
23/09/2017,Saturday,11:42:16,702.2666666667,,14,24,31,44,75,69,21,42,22,42,34,66,60,64,36,60,N
23/09/2017,Saturday,11:49:55,709.9166666667,,14,27,29,40,73,64,21,42,21,42,38,66,59,62,36,60,N
23/09/2017,Saturday,11:57:37,717.6166666667,,13,24,32,45,76,69,22,42,22,46,42,66,58,64,35,51,N
